movie_title,director_name,imdb_score,duration,genres
Love in the Time of Cholera ,Mike Newell,6.4,139.0,Drama|Romance
The Returned             ,,8.3,52.0,Drama|Fantasy|Horror|Mystery
Shadow Conspiracy ,George P. Cosmatos,4.9,103.0,Action|Thriller
Johnny English Reborn ,Oliver Parker,6.3,101.0,Action|Adventure|Comedy|Crime
Foodfight! ,Lawrence Kasanoff,1.7,91.0,Action|Animation|Comedy|Family|Fantasy
Argo ,Ben Affleck,7.7,130.0,Biography|Drama|History|Thriller
The Fugitive ,Andrew Davis,7.8,130.0,Action|Adventure|Crime|Drama|Mystery|Thriller
The Bounty Hunter ,Andy Tennant,5.5,110.0,Action|Comedy|Romance
Sleepers ,Barry Levinson,7.5,147.0,Crime|Drama|Thriller
Rambo: First Blood Part II ,George P. Cosmatos,6.4,96.0,Action|Adventure|Thriller|War
The Juror ,Brian Gibson,5.6,118.0,Drama|Thriller
Pinocchio ,Norman Ferguson,7.5,88.0,Animation|Family|Fantasy|Musical
Heaven's Gate ,Michael Cimino,6.8,325.0,Adventure|Drama|Western
Underworld: Evolution ,Len Wiseman,6.8,102.0,Action|Adventure|Fantasy|Sci-Fi|Thriller
Victor Frankenstein ,Paul McGuigan,6.0,110.0,Drama|Horror|Sci-Fi|Thriller
Finding Forrester ,Gus Van Sant,7.3,136.0,Drama
28 Days ,Betty Thomas,6.0,103.0,Comedy|Drama
Unleashed ,Louis Leterrier,7.0,103.0,Action|Crime|Drama|Thriller
The Sweetest Thing ,Roger Kumble,5.1,90.0,Comedy|Romance
The Firm ,Sydney Pollack,6.8,154.0,Drama|Mystery|Thriller
Charlie St. Cloud ,Burr Steers,6.5,99.0,Drama|Fantasy|Romance
The Mechanic ,Simon West,6.6,93.0,Action|Crime|Thriller
21 Jump Street ,Phil Lord,7.2,109.0,Action|Comedy|Crime
Notting Hill ,Roger Michell,7.0,124.0,Comedy|Drama|Romance
Chicken Run ,Peter Lord,7.0,84.0,Adventure|Animation|Comedy|Drama|Family
Along Came Polly ,John Hamburg,5.9,90.0,Comedy|Romance
Boomerang ,Reginald Hudlin,5.4,117.0,Comedy|Drama|Romance
The Heat ,Paul Feig,6.6,123.0,Action|Comedy|Crime
Cleopatra ,Joseph L. Mankiewicz,7.0,251.0,Biography|Drama|History|Romance
Here Comes the Boom ,Frank Coraci,6.5,105.0,Action|Comedy|Sport
High Crimes ,Carl Franklin,6.3,115.0,Crime|Drama|Mystery|Thriller
The Mirror Has Two Faces ,Barbra Streisand,6.5,122.0,Comedy|Drama|Romance
The Mothman Prophecies ,Mark Pellington,6.5,119.0,Drama|Horror|Mystery|Thriller
Brüno ,Larry Charles,5.8,81.0,Comedy
Licence to Kill ,John Glen,6.6,133.0,Action|Adventure|Thriller
Red Riding Hood ,Catherine Hardwicke,5.4,100.0,Fantasy|Horror|Mystery|Thriller
15 Minutes ,John Herzfeld,6.1,120.0,Action|Crime|Drama|Thriller
Super Mario Bros. ,Annabel Jankel,4.0,104.0,Adventure|Comedy|Family|Fantasy|Sci-Fi
Lord of War ,Andrew Niccol,7.6,122.0,Crime|Drama|Thriller
Hero ,Yimou Zhang,7.9,80.0,Action|Adventure|History
One for the Money ,Julie Anne Robinson,5.3,91.0,Action|Comedy|Crime|Romance|Thriller
The Interview ,Evan Goldberg,6.6,112.0,Comedy
The Warrior's Way ,Sngmoo Lee,6.3,100.0,Action|Fantasy|Western
McHale's Navy             ,,7.5,30.0,Comedy|War
Micmacs ,Jean-Pierre Jeunet,7.2,105.0,Action|Comedy|Crime
8 Mile ,Curtis Hanson,7.0,110.0,Drama|Music
Animal Kingdom: Let's go Ape ,Jamel Debbouze,4.9,101.0,Adventure|Animation|Comedy|Family
A Knight's Tale ,Brian Helgeland,6.9,144.0,Action|Adventure|Romance
The Medallion ,Gordon Chan,5.2,108.0,Action|Comedy|Fantasy
The Sixth Sense ,M. Night Shyamalan,8.1,107.0,Drama|Mystery|Thriller
Man on a Ledge ,Asger Leth,6.6,102.0,Action|Crime|Thriller
The Big Year ,David Frankel,6.2,100.0,Comedy
The Karate Kid ,John G. Avildsen,7.2,126.0,Action|Drama|Family|Sport
American Hustle ,David O. Russell,7.3,138.0,Crime|Drama
The Proposal ,Anne Fletcher,6.7,108.0,Comedy|Drama|Romance
Double Jeopardy ,Bruce Beresford,6.4,105.0,Crime|Mystery|Thriller
Back to the Future Part II ,Robert Zemeckis,7.8,108.0,Adventure|Comedy|Sci-Fi
Lucy ,Luc Besson,6.4,89.0,Action|Sci-Fi|Thriller
Fifty Shades of Grey ,Sam Taylor-Johnson,4.1,129.0,Drama|Romance
Spy Kids 3-D: Game Over ,Robert Rodriguez,4.1,84.0,Action|Adventure|Comedy|Family|Sci-Fi
A Time to Kill ,Joel Schumacher,7.4,149.0,Crime|Drama|Thriller
Cheaper by the Dozen ,Shawn Levy,5.8,94.0,Comedy|Family
Lone Survivor ,Peter Berg,7.6,121.0,Action|Biography|Drama|Thriller|War
A League of Their Own ,Penny Marshall,7.2,128.0,Comedy|Drama|Sport
The Conjuring 2 ,James Wan,7.8,134.0,Horror|Mystery|Thriller
The Social Network ,David Fincher,7.7,120.0,Biography|Drama
He's Just Not That Into You ,Ken Kwapis,6.4,129.0,Comedy|Drama|Romance
Scary Movie 4 ,David Zucker,5.1,89.0,Comedy
Scream 3 ,Wes Craven,5.5,116.0,Horror|Mystery
Back to the Future Part III ,Robert Zemeckis,7.4,118.0,Adventure|Comedy|Sci-Fi|Western
Get Hard ,Etan Cohen,6.0,107.0,Comedy|Crime
Bram Stoker's Dracula ,Francis Ford Coppola,7.5,155.0,Fantasy|Horror|Romance
Julie & Julia ,Nora Ephron,7.0,123.0,Biography|Drama|Romance
42 ,Brian Helgeland,7.5,128.0,Biography|Drama|Sport
The Talented Mr. Ripley ,Anthony Minghella,7.3,139.0,Crime|Drama|Thriller
Dumb and Dumber To ,Bobby Farrelly,5.7,109.0,Comedy
Eight Below ,Frank Marshall,7.3,120.0,Adventure|Drama|Family
The Intern ,Nancy Meyers,7.2,121.0,Comedy|Drama
Ride Along 2 ,Tim Story,5.9,102.0,Action|Comedy
The Last of the Mohicans ,Michael Mann,7.8,117.0,Action|Adventure|Drama|Romance|War
Ray ,Taylor Hackford,7.7,178.0,Biography|Drama|Music
Sin City ,Frank Miller,8.1,147.0,Crime|Thriller
Vantage Point ,Pete Travis,6.6,90.0,Crime|Drama|Mystery|Thriller
"I Love You, Man ",John Hamburg,7.1,105.0,Comedy|Romance
Shallow Hal ,Bobby Farrelly,5.9,114.0,Comedy|Drama|Fantasy|Romance
JFK ,Oliver Stone,8.0,206.0,Drama|History|Thriller
Big Momma's House 2 ,John Whitesell,4.6,99.0,Comedy|Crime
The Mexican ,Gore Verbinski,6.1,123.0,Adventure|Comedy|Crime|Romance
Unbroken ,Angelina Jolie Pitt,7.2,137.0,Biography|Drama|Sport|War
17 Again ,Burr Steers,6.4,102.0,Comedy|Drama|Family|Fantasy|Romance
The Other Woman ,Nick Cassavetes,6.0,109.0,Comedy|Romance
The Final Destination ,David R. Ellis,5.2,82.0,Horror
Bridge of Spies ,Steven Spielberg,7.6,142.0,Drama|History|Thriller
Behind Enemy Lines ,John Moore,6.4,106.0,Action|Drama|Thriller|War
Get Him to the Greek ,Nicholas Stoller,6.4,114.0,Comedy|Music
Shall We Dance ,Peter Chelsom,6.1,106.0,Comedy|Drama|Romance
Small Soldiers ,Joe Dante,6.1,108.0,Action|Adventure|Comedy|Family|Sci-Fi
Spawn ,Mark A.Z. Dippé,5.2,98.0,Action|Horror
The Count of Monte Cristo ,Kevin Reynolds,7.7,131.0,Action|Adventure|Drama|Romance|Thriller
The Lincoln Lawyer ,Brad Furman,7.3,118.0,Crime|Drama|Thriller
Unknown ,Jaume Collet-Serra,6.9,113.0,Action|Mystery|Thriller
The Prestige ,Christopher Nolan,8.5,130.0,Drama|Mystery|Sci-Fi|Thriller
Horrible Bosses 2 ,Sean Anders,6.3,116.0,Comedy|Crime
Escape from Planet Earth ,Cal Brunker,5.9,89.0,Adventure|Animation|Comedy|Family|Sci-Fi
Apocalypto ,Mel Gibson,7.8,139.0,Action|Adventure|Drama|Thriller
The Living Daylights ,John Glen,6.7,130.0,Action|Adventure|Thriller
Predators ,Nimród Antal,6.4,107.0,Action|Adventure|Sci-Fi|Thriller
Legal Eagles ,Ivan Reitman,5.9,116.0,Comedy|Crime|Romance
Secret Window ,David Koepp,6.6,96.0,Mystery|Thriller
The Lake House ,Alejandro Agresti,6.8,99.0,Drama|Fantasy|Romance
The Skeleton Key ,Iain Softley,6.5,104.0,Horror|Mystery|Thriller
The Odd Life of Timothy Green ,Peter Hedges,6.6,105.0,Comedy|Drama|Family|Fantasy
Made of Honor ,Paul Weiland,5.8,101.0,Comedy|Romance
Jersey Boys ,Clint Eastwood,6.9,134.0,Biography|Drama|Music|Musical
The Rainmaker ,Francis Ford Coppola,7.1,135.0,Crime|Drama|Thriller
Gothika ,Mathieu Kassovitz,5.8,98.0,Horror|Mystery|Thriller
Amistad ,Steven Spielberg,7.2,155.0,Drama|History
Medicine Man ,John McTiernan,6.0,106.0,Adventure|Drama|Romance
Aliens vs. Predator: Requiem ,Colin Strause,4.7,102.0,Action|Horror|Sci-Fi|Thriller
Ri¢hie Ri¢h ,Donald Petrie,5.2,95.0,Comedy|Family
Autumn in New York ,Joan Chen,5.5,103.0,Drama|Romance
Music and Lyrics ,Marc Lawrence,6.5,95.0,Comedy|Music|Romance
Paul ,Greg Mottola,7.0,109.0,Adventure|Comedy|Sci-Fi
The Guilt Trip ,Anne Fletcher,5.8,95.0,Comedy|Drama
Scream 4 ,Wes Craven,6.2,111.0,Horror|Mystery
8MM ,Joel Schumacher,6.5,123.0,Mystery|Thriller
The Doors ,Oliver Stone,7.2,140.0,Biography|Drama|Music|Musical
Sex Tape ,Jake Kasdan,5.1,94.0,Comedy
Hanging Up ,Diane Keaton,4.7,94.0,Comedy|Drama
Final Destination 5 ,Steven Quale,5.9,92.0,Horror
Mickey Blue Eyes ,Kelly Makin,5.8,102.0,Comedy|Crime|Romance
Pay It Forward ,Mimi Leder,7.2,123.0,Drama
Fever Pitch ,Bobby Farrelly,6.2,104.0,Comedy|Drama|Romance|Sport
Arthur             ,,7.4,30.0,Animation|Comedy|Family
Drillbit Taylor ,Steven Brill,5.7,102.0,Comedy|Drama
A Million Ways to Die in the West ,Seth MacFarlane,6.1,136.0,Comedy|Western
The Shadow ,Russell Mulcahy,6.0,93.0,Action|Adventure|Crime|Fantasy|Mystery|Thriller
Extremely Loud & Incredibly Close ,Stephen Daldry,6.9,129.0,Adventure|Drama|Mystery
Morning Glory ,Roger Michell,6.5,107.0,Comedy|Drama|Romance
Get Rich or Die Tryin' ,Jim Sheridan,5.0,117.0,Biography|Crime|Drama|Music
The Art of War ,Christian Duguay,5.7,116.0,Action|Adventure|Crime|Thriller
Rent ,Chris Columbus,7.0,135.0,Drama|Musical|Romance
Bless the Child ,Chuck Russell,5.1,107.0,Crime|Drama|Horror|Thriller
The Out-of-Towners ,Sam Weisman,5.3,90.0,Comedy
The Island of Dr. Moreau ,John Frankenheimer,4.4,99.0,Horror|Sci-Fi|Thriller
The Musketeer ,Peter Hyams,4.7,104.0,Action|Adventure|Romance
The Other Boleyn Girl ,Justin Chadwick,6.7,115.0,Biography|Drama|History|Romance
Sweet November ,Pat O'Connor,6.7,119.0,Drama|Romance
The Reaping ,Stephen Hopkins,5.7,99.0,Horror|Thriller
Mean Streets ,Martin Scorsese,7.4,112.0,Crime|Drama|Romance|Thriller
Renaissance Man ,Penny Marshall,6.1,128.0,Comedy|Drama
Colombiana ,Olivier Megaton,6.4,112.0,Action|Crime|Drama|Thriller
The Magic Sword: Quest for Camelot ,Frederik Du Chau,6.2,86.0,Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical
City by the Sea ,Michael Caton-Jones,6.2,108.0,Crime|Drama|Mystery|Thriller
At First Sight ,Irwin Winkler,5.9,128.0,Drama|Romance
Torque ,Joseph Kahn,4.0,84.0,Action|Comedy|Crime
City Hall ,Harold Becker,6.2,111.0,Drama|Thriller
Showgirls ,Paul Verhoeven,4.6,131.0,Drama
Marie Antoinette ,Sofia Coppola,6.4,123.0,Biography|Drama|History|Romance
Kiss of Death ,Barbet Schroeder,5.9,101.0,Action|Crime|Thriller
Get Carter ,Stephen Kay,5.1,102.0,Action|Crime|Drama|Thriller
The Impossible ,J.A. Bayona,7.6,114.0,Drama|Thriller
Ishtar ,Elaine May,4.2,107.0,Action|Adventure|Comedy|Music|Thriller
Fantastic Mr. Fox ,Wes Anderson,7.8,87.0,Adventure|Animation|Comedy|Crime|Family
Life or Something Like It ,Stephen Herek,5.8,103.0,Comedy|Romance
Memoirs of an Invisible Man ,John Carpenter,5.9,99.0,Comedy|Romance|Sci-Fi|Thriller
Amélie ,Jean-Pierre Jeunet,8.4,122.0,Comedy|Romance
New York Minute ,Dennie Gordon,4.8,91.0,Comedy|Crime|Family|Romance
Alfie ,Charles Shyer,6.2,103.0,Comedy|Drama|Romance
Big Miracle ,Ken Kwapis,6.5,107.0,Biography|Drama|Romance
The Deep End of the Ocean ,Ulu Grosbard,6.3,106.0,Drama
Feardotcom ,William Malone,3.3,101.0,Crime|Horror|Thriller
Cirque du Freak: The Vampire's Assistant ,Paul Weitz,5.9,109.0,Action|Adventure|Fantasy|Thriller
Victor Frankenstein ,Paul McGuigan,6.0,110.0,Drama|Horror|Sci-Fi|Thriller
Duplex ,Danny DeVito,5.8,89.0,Comedy
Soul Men ,Malcolm D. Lee,6.5,100.0,Comedy|Drama|Music
Raise the Titanic ,Jerry Jameson,4.7,119.0,Action|Adventure|Drama|Thriller
Universal Soldier: The Return ,Mic Rodgers,4.1,83.0,Action|Sci-Fi
Pandorum ,Christian Alvart,6.8,108.0,Action|Horror|Mystery|Sci-Fi|Thriller
Impostor ,Gary Fleder,6.2,102.0,Drama|Mystery|Sci-Fi|Thriller
Extreme Ops ,Christian Duguay,4.5,93.0,Action|Adventure|Thriller
Just Visiting ,Jean-Marie Poiré,5.8,84.0,Comedy|Fantasy|Sci-Fi
Sunshine ,Danny Boyle,7.3,107.0,Adventure|Sci-Fi|Thriller
A Thousand Words ,Brian Robbins,5.9,91.0,Comedy|Drama
Delgo ,Marc F. Adler,4.4,94.0,Adventure|Animation|Comedy|Fantasy|Romance
The Gunman ,Pierre Morel,5.8,115.0,Action|Crime|Drama|Mystery|Thriller
Alex Rider: Operation Stormbreaker ,Geoffrey Sax,5.1,93.0,Action|Adventure|Family|Thriller
Disturbia ,D.J. Caruso,6.9,105.0,Drama|Mystery|Thriller
Hackers ,Iain Softley,6.2,107.0,Comedy|Crime|Drama|Thriller
The Hunting Party ,Richard Shepard,6.9,101.0,Adventure|Comedy|Drama|Romance|Thriller|War
The Hudsucker Proxy ,Joel Coen,7.3,111.0,Comedy|Fantasy
The Warlords ,Peter Ho-Sun Chan,7.1,113.0,Action|Drama|History|Romance|War
Nomad: The Warrior ,Sergey Bodrov,6.0,112.0,Drama|History|War
Snowpiercer ,Joon-ho Bong,7.0,126.0,Action|Drama|Sci-Fi|Thriller
A Monster in Paris ,Bibo Bergeron,6.8,90.0,Adventure|Animation|Comedy|Fantasy|Music|Romance
The Last Shot ,Jeff Nathanson,5.7,93.0,Comedy
The Crow ,Alex Proyas,7.6,98.0,Action|Drama|Fantasy
Baahubali: The Beginning ,S.S. Rajamouli,8.4,159.0,Action|Adventure|Drama|Fantasy|War
The Time Traveler's Wife ,Robert Schwentke,7.1,107.0,Drama|Fantasy|Romance|Sci-Fi
Because I Said So ,Michael Lehmann,5.6,102.0,Comedy|Romance
The Fast and the Furious ,Rob Cohen,6.7,106.0,Action|Crime|Thriller
Frankenweenie ,Tim Burton,7.0,87.0,Animation|Comedy|Family|Horror|Sci-Fi
Serenity ,Joss Whedon,8.0,119.0,Action|Adventure|Sci-Fi|Thriller
Against the Ropes ,Charles S. Dutton,5.3,110.0,Biography|Drama|Romance|Sport
Superman III ,Richard Lester,4.9,125.0,Action|Comedy|Sci-Fi
Grudge Match ,Peter Segal,6.4,113.0,Comedy|Sport
Red Cliff ,John Woo,7.4,150.0,Action|Adventure|Drama|History|War
Sweet Home Alabama ,Andy Tennant,6.1,108.0,Comedy|Romance
The Ugly Truth ,Robert Luketic,6.5,96.0,Comedy|Romance
Sgt. Bilko ,Jonathan Lynn,5.7,93.0,Comedy
Spy Kids 2: Island of Lost Dreams ,Robert Rodriguez,5.1,100.0,Action|Adventure|Comedy|Family|Sci-Fi
Star Trek: Generations ,David Carson,6.6,118.0,Action|Adventure|Mystery|Sci-Fi|Thriller
The Grandmaster ,Kar-Wai Wong,6.5,122.0,Action|Biography|Drama
Water for Elephants ,Francis Lawrence,6.9,120.0,Drama|Romance
3rd Rock from the Sun             ,,7.8,60.0,Comedy|Family|Sci-Fi
Dragon Nest: Warriors' Dawn ,Yuefeng Song,6.4,88.0,Adventure|Animation|Family|Fantasy
The Hurricane ,Norman Jewison,7.6,146.0,Biography|Drama|Sport
Enough ,Michael Apted,5.6,115.0,Crime|Drama|Thriller
Heartbreakers ,David Mirkin,6.2,123.0,Comedy|Crime|Romance
Paul Blart: Mall Cop 2 ,Andy Fickman,4.4,94.0,Action|Comedy|Crime
Angel Eyes ,Luis Mandoki,5.6,102.0,Drama|Romance
Joe Somebody ,John Pasquin,5.5,98.0,Comedy|Drama
The Ninth Gate ,Roman Polanski,6.7,133.0,Mystery|Thriller
Extreme Measures ,Michael Apted,6.1,118.0,Crime|Drama|Mystery|Thriller
Rock Star ,Stephen Herek,6.2,105.0,Drama|Music
Precious ,Lee Daniels,7.3,109.0,Drama
White Squall ,Ridley Scott,6.6,129.0,Adventure|Drama
The Thing ,John Carpenter,8.2,109.0,Horror|Mystery|Sci-Fi
Riddick ,David Twohy,6.4,127.0,Action|Sci-Fi|Thriller
Switchback ,Jeb Stuart,6.4,118.0,Crime|Mystery|Thriller
Texas Rangers ,Steve Miner,5.2,110.0,Action|Adventure|Drama|Thriller|Western
City of Ember ,Gil Kenan,6.5,90.0,Adventure|Family|Fantasy|Sci-Fi
The Master ,Paul Thomas Anderson,7.1,144.0,Drama
Virgin Territory ,David Leland,4.8,97.0,Adventure|Comedy|History|Romance
The Express ,Gary Fleder,7.3,130.0,Biography|Drama|Sport
The 5th Wave ,J Blakeson,5.2,112.0,Action|Adventure|Sci-Fi|Thriller
Creed ,Ryan Coogler,7.7,133.0,Drama|Sport
The Town ,Ben Affleck,7.6,150.0,Crime|Drama|Thriller
What to Expect When You're Expecting ,Kirk Jones,5.7,110.0,Comedy|Drama|Romance
Burn After Reading ,Ethan Coen,7.0,96.0,Comedy|Drama
Nim's Island ,Jennifer Flackett,6.0,96.0,Adventure|Comedy|Family|Fantasy
Rush ,Ron Howard,8.1,123.0,Action|Biography|Drama|Sport
Magnolia ,Paul Thomas Anderson,8.0,188.0,Drama
Cop Out ,Kevin Smith,5.6,107.0,Action|Comedy|Crime
How to Be Single ,Christian Ditter,6.1,110.0,Comedy|Romance
Dolphin Tale ,Charles Martin Smith,6.9,113.0,Drama|Family
Twilight ,Catherine Hardwicke,5.2,122.0,Drama|Fantasy|Romance
John Q ,Nick Cassavetes,7.0,116.0,Crime|Drama|Thriller
Blue Streak ,Les Mayfield,6.3,93.0,Action|Comedy|Crime|Thriller
We're the Millers ,Rawson Marshall Thurber,7.0,118.0,Comedy|Crime
Obitaemyy ostrov ,Fedor Bondarchuk,5.3,115.0,Action|Adventure|Sci-Fi
Breakdown ,Jonathan Mostow,6.9,93.0,Action|Crime|Drama|Mystery|Thriller
Never Say Never Again ,Irvin Kershner,6.2,121.0,Action|Adventure|Thriller
Hot Tub Time Machine ,Steve Pink,6.4,101.0,Comedy|Sci-Fi
Dolphin Tale 2 ,Charles Martin Smith,6.4,107.0,Drama|Family
Reindeer Games ,John Frankenheimer,5.7,124.0,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller
A Man Apart ,F. Gary Gray,6.1,109.0,Action|Crime|Drama|Thriller
Aloha ,Cameron Crowe,5.4,105.0,Comedy|Drama|Romance
Ghosts of Mississippi ,Rob Reiner,6.7,130.0,Drama|History
Snow Falling on Cedars ,Scott Hicks,6.8,127.0,Drama|Mystery|Romance|Thriller
The Rite ,Mikael Håfström,6.0,114.0,Drama|Horror|Mystery|Thriller
Gattaca ,Andrew Niccol,7.8,106.0,Drama|Sci-Fi|Thriller
Isn't She Great ,Andrew Bergman,5.3,95.0,Biography|Comedy|Romance
Space Chimps ,Kirk De Micco,4.5,81.0,Adventure|Animation|Comedy|Family|Sci-Fi
Head of State ,Chris Rock,5.4,95.0,Comedy
The Hangover ,Todd Phillips,7.8,108.0,Comedy
Ip Man 3 ,Wilson Yip,7.2,105.0,Action|Biography|Drama|History
Austin Powers: The Spy Who Shagged Me ,Jay Roach,6.6,95.0,Action|Adventure|Comedy|Crime
Batman ,Tim Burton,7.6,126.0,Action|Adventure
There Be Dragons ,Roland Joffé,5.9,102.0,Biography|Drama|War
Lethal Weapon 3 ,Richard Donner,6.7,121.0,Action|Crime|Thriller
The Blind Side ,John Lee Hancock,7.7,129.0,Biography|Drama|Sport
Rush Hour             ,,5.8,43.0,Action|Comedy|Crime
Spy Kids ,Robert Rodriguez,5.4,88.0,Action|Adventure|Comedy|Family|Sci-Fi
Horrible Bosses ,Seth Gordon,6.9,106.0,Comedy|Crime
True Grit ,Ethan Coen,7.7,110.0,Adventure|Drama|Western
The Devil Wears Prada ,David Frankel,6.8,109.0,Comedy|Drama|Romance
Star Trek: The Motion Picture ,Robert Wise,6.4,143.0,Adventure|Mystery|Sci-Fi
Identity Thief ,Seth Gordon,5.7,120.0,Comedy|Crime
Cape Fear ,Martin Scorsese,7.3,128.0,Crime|Thriller
21 ,Robert Luketic,6.8,123.0,Crime|Drama|Thriller
Trainwreck ,Judd Apatow,6.3,129.0,Comedy|Romance
Guess Who ,Kevin Rodney Sullivan,5.9,105.0,Comedy|Romance
The English Patient ,Anthony Minghella,7.4,162.0,Drama|Romance|War
L.A. Confidential ,Curtis Hanson,8.3,138.0,Crime|Drama|Mystery|Thriller
Sky High ,Mike Mitchell,6.2,100.0,Adventure|Comedy|Family|Sci-Fi
In & Out ,Frank Oz,6.3,90.0,Comedy
Species ,Roger Donaldson,5.8,108.0,Action|Horror|Sci-Fi|Thriller
A Nightmare on Elm Street ,Wes Craven,7.5,101.0,Horror
The Cell ,Tarsem Singh,6.3,109.0,Horror|Sci-Fi|Thriller
The Man in the Iron Mask ,Randall Wallace,6.4,132.0,Action|Adventure
Secretariat ,Randall Wallace,7.2,123.0,Biography|Drama|Family|History|Sport
TMNT ,Kevin Munroe,6.3,87.0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi
Radio ,Michael Tollin,6.9,109.0,Biography|Drama|Sport
Friends with Benefits ,Will Gluck,6.6,109.0,Comedy|Romance
Neighbors 2: Sorority Rising ,Nicholas Stoller,6.0,92.0,Comedy
Saving Mr. Banks ,John Lee Hancock,7.5,125.0,Biography|Comedy|Drama|History|Music
Malcolm X ,Spike Lee,7.7,202.0,Biography|Drama|History|Romance
This Is 40 ,Judd Apatow,6.2,134.0,Comedy
Old Dogs ,Walt Becker,5.4,88.0,Comedy|Family
Underworld: Rise of the Lycans ,Patrick Tatopoulos,6.6,92.0,Action|Adventure|Fantasy|Sci-Fi|Thriller
License to Wed ,Ken Kwapis,5.3,91.0,Comedy|Romance
The Benchwarmers ,Dennis Dugan,5.6,75.0,Comedy|Romance|Sport
Must Love Dogs ,Gary David Goldberg,5.9,98.0,Comedy|Romance
Donnie Brasco ,Mike Newell,7.8,147.0,Biography|Crime|Drama
Resident Evil ,Paul W.S. Anderson,6.7,100.0,Action|Horror|Sci-Fi
Poltergeist ,Tobe Hooper,7.4,120.0,Fantasy|Horror
The Ladykillers ,Ethan Coen,6.2,104.0,Comedy|Crime|Thriller
Max Payne ,John Moore,5.4,103.0,Action|Crime|Drama|Mystery|Thriller
In Time ,Andrew Niccol,6.7,109.0,Action|Sci-Fi|Thriller
The Back-up Plan ,Alan Poul,5.3,104.0,Comedy|Romance
Something Borrowed ,Luke Greenfield,5.9,112.0,Comedy|Drama|Romance
Hit the Floor             ,,7.0,60.0,Drama|Romance
Black Knight ,Gil Junger,4.8,95.0,Adventure|Comedy|Fantasy
The Bad News Bears ,Michael Ritchie,7.3,102.0,Comedy|Drama|Family|Sport
Street Fighter ,Steven E. de Souza,3.8,102.0,Action|Adventure|Comedy|Thriller
The Pianist ,Roman Polanski,8.5,150.0,Biography|Drama|War
From Hell ,Albert Hughes,6.8,122.0,Horror|Mystery|Thriller
The Nativity Story ,Catherine Hardwicke,6.8,101.0,Drama|Family|Fantasy
House of Wax ,Jaume Collet-Serra,5.3,108.0,Horror
Closer ,Mike Nichols,7.3,98.0,Drama|Romance
J. Edgar ,Clint Eastwood,6.6,137.0,Biography|Crime|Drama
Mirrors ,Alexandre Aja,6.2,112.0,Horror|Mystery
Queen of the Damned ,Michael Rymer,5.2,101.0,Drama|Fantasy|Horror
Predator 2 ,Stephen Hopkins,6.2,103.0,Action|Horror|Sci-Fi
Untraceable ,Gregory Hoblit,6.2,101.0,Crime|Drama|Thriller
Blast from the Past ,Hugh Wilson,6.6,112.0,Comedy|Drama|Romance|Sci-Fi
Flash Gordon ,Mike Hodges,6.4,111.0,Action|Adventure|Sci-Fi
Jersey Girl ,Kevin Smith,6.2,102.0,Comedy|Drama|Romance
Alex Cross ,Rob Cohen,5.1,101.0,Action|Crime|Mystery|Thriller
Midnight in the Garden of Good and Evil ,Clint Eastwood,6.6,155.0,Crime|Drama|Mystery|Thriller
Heist ,Scott Mann,6.1,93.0,Action|Crime|Thriller
Nanny McPhee Returns ,Susanna White,6.1,109.0,Comedy|Family|Fantasy
Hoffa ,Danny DeVito,6.6,140.0,Biography|Crime|Drama
The X Files: I Want to Believe ,Chris Carter,5.9,108.0,Drama|Mystery|Sci-Fi|Thriller
Ella Enchanted ,Tommy O'Haver,6.3,96.0,Comedy|Family|Fantasy|Romance
Concussion ,Peter Landesman,7.1,123.0,Biography|Drama|Sport
Abduction ,John Singleton,5.0,106.0,Action|Mystery|Thriller
Valiant ,Gary Chapman,5.6,76.0,Adventure|Animation|Comedy|Family|War
Wonder Boys ,Curtis Hanson,7.4,107.0,Comedy|Drama
Superhero Movie ,Craig Mazin,4.5,82.0,Action|Comedy|Sci-Fi|Thriller
Broken City ,Allen Hughes,6.2,109.0,Crime|Drama|Thriller
Cursed ,Wes Craven,5.0,99.0,Comedy|Horror
Premium Rush ,David Koepp,6.5,91.0,Action|Crime|Thriller
Hot Pursuit ,Anne Fletcher,5.1,87.0,Action|Comedy|Crime
